snsr_bdi_dt,tmnl_cd,snsr_dat_dstgs_id,snsr_dat_dstgs_nm,ilnd_que_len,que_brkaw_psg_wtng_psec_times,que_jing_psg_wtng_psec_times,dat_ldup_pgrm_id,dat_ldup_ymd
20260212000100,P01,4,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000100,P01,1,Entrance East Departure Gates ,0.0,0.0,17.0,PG_DSD_DTP_E_0004,20260213
20260212000100,P01,1,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000100,P01,1,Security Check of Departure Ga,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,3,Entrance East Departure Gates ,0.0,4.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,3,Security Check of Departure Ga,6.0,75.0,46.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,3,Entrance West Departure Gates ,0.0,5.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,2,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,2,Security Check of Departure Ga,0.0,0.0,15.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,2,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,5,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,5,Security Check of Departure Ga,0.0,0.0,13.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,5,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,6,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,6,Security Check of Departure Ga,0.0,0.0,12.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,6,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,4,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,4,Security Check of Departure Ga,1.0,608.0,90.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,4,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,1,Entrance East Departure Gates ,0.0,0.0,17.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,1,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,1,Security Check of Departure Ga,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000000,P02,1,1A,3.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000000,P02,2,2A,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000000,P02,1,1B,0.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000000,P02,2,2B,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000000,P02,1,1C,0.0,6.0,null,PG_DSD_DTP_E_0004,20260213
20260212000000,P01,1,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000000,P01,2,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000000,P01,6,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000000,P01,3,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000000,P01,4,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000000,P02,2,2C,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000000,P02,1,1D,3.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000000,P01,5,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000000,P02,2,2D,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,2,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,2,Security Check of Departure Ga,0.0,0.0,15.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,3,Entrance East Departure Gates ,0.0,6.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,2,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,3,Security Check of Departure Ga,2.0,107.0,19.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,3,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,6,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,6,Security Check of Departure Ga,0.0,0.0,12.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,6,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,5,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,5,Security Check of Departure Ga,0.0,0.0,13.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,5,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,1,Entrance East Departure Gates ,0.0,0.0,17.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,1,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,4,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,1,Security Check of Departure Ga,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,4,Security Check of Departure Ga,1.0,608.0,90.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,4,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000100,P02,1,1A,2.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000100,P02,2,2A,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000100,P02,2,2B,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000100,P02,1,1B,0.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000100,P01,2,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000100,P02,1,1C,1.0,6.0,null,PG_DSD_DTP_E_0004,20260213
20260212000100,P02,2,2C,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000100,P01,5,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000100,P01,6,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000100,P02,2,2D,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000100,P02,1,1D,4.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000100,P01,3,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000100,P01,1,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000100,P01,4,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,2,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,2,Security Check of Departure Ga,0.0,0.0,15.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,2,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,3,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,3,Security Check of Departure Ga,1.0,76.0,15.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,3,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,5,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,5,Security Check of Departure Ga,0.0,0.0,13.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,6,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,5,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,6,Security Check of Departure Ga,0.0,0.0,12.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,6,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,1,Entrance East Departure Gates ,0.0,0.0,17.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,1,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,1,Security Check of Departure Ga,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,4,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,4,Security Check of Departure Ga,1.0,521.0,87.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,4,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,2,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,3,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,2,Security Check of Departure Ga,0.0,0.0,15.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,3,Security Check of Departure Ga,3.0,17.0,27.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,2,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,2,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000200,P02,1,1A,0.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000200,P02,2,2A,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000200,P02,1,1B,1.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000200,P02,2,2B,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,1,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000200,P02,2,2C,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000200,P02,1,1C,1.0,6.0,null,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,2,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,3,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,6,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,4,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000200,P01,5,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000200,P02,1,1D,2.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000200,P02,2,2D,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,3,Entrance West Departure Gates ,0.0,6.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,6,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,6,Security Check of Departure Ga,0.0,0.0,12.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,6,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,5,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,5,Security Check of Departure Ga,0.0,0.0,13.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,5,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,4,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,4,Security Check of Departure Ga,1.0,521.0,89.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,4,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,1,Entrance East Departure Gates ,0.0,0.0,17.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,1,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,1,Security Check of Departure Ga,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000300,P02,2,2A,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000300,P02,1,1A,0.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000300,P02,1,1B,0.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000300,P02,2,2B,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,5,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,4,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,6,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,2,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,1,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000300,P01,3,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000300,P02,1,1C,0.0,6.0,null,PG_DSD_DTP_E_0004,20260213
20260212000300,P02,2,2C,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000300,P02,2,2D,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000300,P02,1,1D,2.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,2,Security Check of Departure Ga,1.0,1.0,52.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,2,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,3,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,3,Security Check of Departure Ga,6.0,47.0,61.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,3,Entrance West Departure Gates ,0.0,6.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,6,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,6,Security Check of Departure Ga,0.0,0.0,12.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,6,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,5,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,5,Security Check of Departure Ga,0.0,0.0,13.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,5,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,4,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,1,Entrance East Departure Gates ,0.0,0.0,17.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,4,Security Check of Departure Ga,0.0,228.0,15.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,1,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,4,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,1,Security Check of Departure Ga,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000400,P02,1,1A,0.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000400,P02,2,2A,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000400,P02,1,1B,0.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000400,P02,2,2B,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000400,P02,2,2C,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000400,P02,1,1C,0.0,6.0,null,PG_DSD_DTP_E_0004,20260213
20260212000400,P02,1,1D,3.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,2,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,6,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,4,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,3,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,5,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000400,P01,1,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000400,P02,2,2D,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,2,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,2,Security Check of Departure Ga,0.0,0.0,15.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,2,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,3,Entrance East Departure Gates ,2.0,17.0,42.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,3,Security Check of Departure Ga,5.0,55.0,52.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,3,Entrance West Departure Gates ,1.0,15.0,16.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,5,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,5,Security Check of Departure Ga,0.0,0.0,13.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,5,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,6,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,6,Security Check of Departure Ga,0.0,0.0,12.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,6,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,1,Entrance East Departure Gates ,0.0,0.0,17.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,1,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,4,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,1,Security Check of Departure Ga,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,4,Security Check of Departure Ga,1.0,195.0,87.0,PG_DSD_DTP_E_0004,20260213
20260212000700,P01,4,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000500,P02,1,1A,0.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000500,P02,2,2A,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000500,P02,1,1B,1.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000500,P02,2,2B,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,1,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000500,P02,1,1C,1.0,6.0,null,PG_DSD_DTP_E_0004,20260213
20260212000500,P02,2,2C,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,5,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,3,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,2,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,4,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000500,P02,1,1D,3.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000500,P02,2,2D,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000500,P01,6,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,3,Entrance East Departure Gates ,0.0,4.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,3,Security Check of Departure Ga,12.0,51.0,121.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,3,Entrance West Departure Gates ,1.0,4.0,6.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,2,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,2,Security Check of Departure Ga,0.0,0.0,15.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,2,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,6,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,6,Security Check of Departure Ga,0.0,0.0,12.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,6,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,5,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,5,Security Check of Departure Ga,0.0,0.0,13.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,5,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,4,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,4,Security Check of Departure Ga,1.0,195.0,89.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,4,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,1,Entrance East Departure Gates ,0.0,0.0,17.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,1,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000800,P01,1,Security Check of Departure Ga,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000600,P02,2,2A,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000600,P02,1,1A,0.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000600,P02,1,1B,0.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000600,P02,2,2B,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,1,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,5,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000600,P02,1,1C,0.0,6.0,null,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,4,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000600,P02,2,2C,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,3,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,2,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000600,P01,6,total,0.0,null,null,PG_DSD_DTP_E_0004,20260213
20260212000600,P02,1,1D,3.0,8.0,null,PG_DSD_DTP_E_0004,20260213
20260212000600,P02,2,2D,0.0,0.0,null,PG_DSD_DTP_E_0004,20260213
20260212000900,P01,3,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000900,P01,2,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000900,P01,3,Security Check of Departure Ga,12.0,87.0,120.0,PG_DSD_DTP_E_0004,20260213
20260212000900,P01,2,Security Check of Departure Ga,0.0,0.0,15.0,PG_DSD_DTP_E_0004,20260213
20260212000900,P01,3,Entrance West Departure Gates ,0.0,9.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000900,P01,2,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000900,P01,6,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000900,P01,6,Security Check of Departure Ga,0.0,0.0,12.0,PG_DSD_DTP_E_0004,20260213
20260212000900,P01,6,Entrance West Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
20260212000900,P01,5,Entrance East Departure Gates ,0.0,0.0,0.0,PG_DSD_DTP_E_0004,20260213
